PRN,Timestamp,X_km,Y_km,Z_km
PG19,2026-04-01 08:00:0.00000000,-19133.668006,16766.405009,6526.14069
PG20,2026-04-01 08:00:0.00000000,-1929.271107,18362.665715,-19041.24379
PG21,2026-04-01 08:00:0.00000000,-2425.225836,25505.964378,6936.649609
PG22,2026-04-01 08:00:0.00000000,-11330.066562,17102.14305,-16712.797029
PG23,2026-04-01 08:00:0.00000000,14725.927534,597.804839,-22036.844732
PG24,2026-04-01 08:00:0.00000000,18165.602366,15390.645352,-12676.617092
PG25,2026-04-01 08:00:0.00000000,15361.917611,8846.967373,19466.874029
PG26,2026-04-01 08:00:0.00000000,5769.837209,-21659.435414,13696.881912
PG27,2026-04-01 08:00:0.00000000,6315.329874,-19799.473314,-16648.568579
PG28,2026-04-01 08:00:0.00000000,14159.967492,-9578.499214,20333.991625
PG29,2026-04-01 08:00:0.00000000,20914.228375,315.319878,16417.318205
PG30,2026-04-01 08:00:0.00000000,-20531.186035,4316.563946,-16238.20875
PG31,2026-04-01 08:00:0.00000000,4509.248628,-14610.657966,21415.051088
PG32,2026-04-01 08:00:0.00000000,20707.23428,-16461.043164,907.110771
PG01,2026-04-01 08:15:0.00000000,-20211.958358,-15250.295996,-8162.260885
PG02,2026-04-01 08:15:0.00000000,-12376.334241,-15712.920059,-17362.030229
PG03,2026-04-01 08:15:0.00000000,-11818.845114,-19947.701596,12862.816601
PG04,2026-04-01 08:15:0.00000000,-12979.243399,-8584.890666,21577.418205
PG05,2026-04-01 08:15:0.00000000,5070.635522,26007.844227,1308.21728
PG06,2026-04-01 08:15:0.00000000,-16379.126727,7562.902439,19610.649094
PG07,2026-04-01 08:15:0.00000000,-25651.427942,-6123.329008,-3991.27494
PG08,2026-04-01 08:15:0.00000000,-2957.86359,-17204.527173,-20079.665846
PG09,2026-04-01 08:15:0.00000000,-19835.700842,1447.726727,17546.273129
PG10,2026-04-01 08:15:0.00000000,11637.362379,-11505.936013,-20567.859967
PG11,2026-04-01 08:15:0.00000000,-1905.537427,15425.731586,21595.968978
PG12,2026-04-01 08:15:0.00000000,9669.741924,22416.315671,10174.728831
PG13,2026-04-01 08:15:0.00000000,-6324.113901,18417.232891,-18209.676246
PG14,2026-04-01 08:15:0.00000000,-13963.32522,8335.517054,-20862.25586
PG15,2026-04-01 08:15:0.00000000,5362.226563,16745.587375,-20440.647485
PG16,2026-04-01 08:15:0.00000000,1204.976479,-25714.205565,5139.234193
PG17,2026-04-01 08:15:0.00000000,-22825.124979,12688.369125,-5196.522447
PG18,2026-04-01 08:15:0.00000000,25349.376451,4522.215106,-7013.719205
PG19,2026-04-01 08:15:0.00000000,-19803.10432,16841.907167,3727.872398
PG20,2026-04-01 08:15:0.00000000,-3635.587909,19598.597231,-17506.962744
PG21,2026-04-01 08:15:0.00000000,-2775.763478,24597.964686,9585.246897
PG22,2026-04-01 08:15:0.00000000,-11593.459763,15058.501616,-18355.739672
PG23,2026-04-01 08:15:0.00000000,15124.915204,3067.728639,-21581.251034
PG24,2026-04-01 08:15:0.00000000,16673.740222,15208.423707,-14822.933524
PG25,2026-04-01 08:15:0.00000000,15609.680312,11059.127297,18141.511928
PG26,2026-04-01 08:15:0.00000000,6466.075729,-20037.534369,15711.211171
PG27,2026-04-01 08:15:0.00000000,7801.788143,-20748.495444,-14665.242671
PG28,2026-04-01 08:15:0.00000000,16244.077346,-8706.193061,19134.011626
PG29,2026-04-01 08:15:0.00000000,19361.116041,1551.37727,18142.51734
PG30,2026-04-01 08:15:0.00000000,-22112.22083,3479.174006,-14293.180677
PG31,2026-04-01 08:15:0.00000000,6834.041638,-13645.898474,21462.754321
PG32,2026-04-01 08:15:0.00000000,20793.88864,-16209.156956,-1972.57109
PG01,2026-04-01 08:30:0.00000000,-19125.86899,-15060.475506,-10724.000152
PG02,2026-04-01 08:30:0.00000000,-10275.274947,-15357.437901,-18895.574156
PG03,2026-04-01 08:30:0.00000000,-11953.63574,-21297.220354,10382.200191
PG04,2026-04-01 08:30:0.00000000,-11096.051976,-10194.164808,21910.368136
PG05,2026-04-01 08:30:0.00000000,4790.401476,25737.556733,4182.470683
PG06,2026-04-01 08:30:0.00000000,-18365.479911,6777.542882,18087.341854
PG07,2026-04-01 08:30:0.00000000,-25917.679224,-6476.479064,-1197.965716
PG08,2026-04-01 08:30:0.00000000,-1290.013135,-18662.555451,-18863.919721
PG09,2026-04-01 08:30:0.00000000,-18401.449482,-105.47213,19085.498928
PG10,2026-04-01 08:30:0.00000000,12192.631793,-9108.876758,-21446.96116
PG11,2026-04-01 08:30:0.00000000,-4231.284463,14584.876801,21842.555673
PG12,2026-04-01 08:30:0.00000000,9580.222282,23492.492813,7573.097151
PG13,2026-04-01 08:30:0.00000000,-8014.488987,19377.99443,-16409.553978
PG14,2026-04-01 08:30:0.00000000,-14506.797485,5953.554718,-21327.565612
PG15,2026-04-01 08:30:0.00000000,3932.496593,18388.185463,-19285.863204
PG16,2026-04-01 08:30:0.00000000,1592.10332,-24956.570013,7881.384636
PG17,2026-04-01 08:30:0.00000000,-22361.670131,12009.213695,-7899.543119
PG18,2026-04-01 08:30:0.00000000,25894.820789,4918.437846,-4248.211405
PG19,2026-04-01 08:30:0.00000000,-20205.169354,16760.086822,863.238491
PG20,2026-04-01 08:30:0.00000000,-5135.113517,20790.703805,-15670.367704
PG21,2026-04-01 08:30:0.00000000,-3227.167376,23423.904351,12068.595436
PG22,2026-04-01 08:30:0.00000000,-11982.685555,12859.031184,-19677.81282
PG23,2026-04-01 08:30:0.00000000,15645.641023,5437.407806,-20753.112862
PG24,2026-04-01 08:30:0.00000000,14957.905365,15052.999405,-16726.414657
PG25,2026-04-01 08:30:0.00000000,15928.290228,13086.875772,16496.962572
PG26,2026-04-01 08:30:0.00000000,7299.377803,-18245.602857,17446.160463
PG27,2026-04-01 08:30:0.00000000,9068.559617,-21610.969663,-12430.100124
PG28,2026-04-01 08:30:0.00000000,18222.905011,-7988.478874,17605.01013
PG29,2026-04-01 08:30:0.00000000,17733.312395,2976.48872,19556.14988
PG30,2026-04-01 08:30:0.00000000,-23507.491007,2792.381269,-12102.103734
PG31,2026-04-01 08:30:0.00000000,9186.098547,-12806.074612,21131.653735
PG32,2026-04-01 08:30:0.00000000,20654.070811,-15740.338877,-4817.806167
PG01,2026-04-01 08:45:0.00000000,-17766.904418,-14837.825651,-13102.020825
PG02,2026-04-01 08:45:0.00000000,-7997.680605,-15087.24887,-20099.075779
PG03,2026-04-01 08:45:0.00000000,-12091.398309,-22352.548627,7722.426455
PG04,2026-04-01 08:45:0.00000000,-9288.978865,-11914.822606,21867.642295
PG05,2026-04-01 08:45:0.00000000,4393.151457,25176.556622,6984.325123
PG06,2026-04-01 08:45:0.00000000,-20210.071603,6157.558793,16256.008987
PG07,2026-04-01 08:45:0.00000000,-25897.791795,-6731.986739,1615.606973
PG08,2026-04-01 08:45:0.00000000,204.982023,-20087.435325,-17323.830153
PG09,2026-04-01 08:45:0.00000000,-16944.164205,-1847.332533,20294.50796
PG10,2026-04-01 08:45:0.00000000,12901.664247,-6672.433327,-21945.938224
PG11,2026-04-01 08:45:0.00000000,-6605.220883,13865.596517,21715.115124
PG12,2026-04-01 08:45:0.00000000,9487.291695,24273.095378,4839.868427
PG13,2026-04-01 08:45:0.00000000,-9478.643849,20298.074708,-14329.18508
PG14,2026-04-01 08:45:0.00000000,-15173.263431,3573.106629,-21422.221927
PG15,2026-04-01 08:45:0.00000000,2667.535673,19983.212684,-17812.874333
PG16,2026-04-01 08:45:0.00000000,2075.689978,-23916.553357,10482.525462
PG17,2026-04-01 08:45:0.00000000,-21714.309853,11102.335705,-10466.917371
PG18,2026-04-01 08:45:0.00000000,26156.789916,5199.308178,-1410.699376
PG19,2026-04-01 08:45:0.00000000,-20357.403437,16488.17178,-2016.762821
PG20,2026-04-01 08:45:0.00000000,-6417.033205,21895.875842,-13563.37203
PG21,2026-04-01 08:45:0.00000000,-3806.579787,22014.142675,14343.934952
PG22,2026-04-01 08:45:0.00000000,-12509.23834,10549.123936,-20654.486682
PG23,2026-04-01 08:45:0.00000000,16265.841654,7661.76281,-19567.564636
PG24,2026-04-01 08:45:0.00000000,13044.917273,14954.481676,-18356.483036
PG25,2026-04-01 08:45:0.00000000,16288.291651,14896.84387,14563.415189
PG26,2026-04-01 08:45:0.00000000,8278.133189,-16326.690833,18871.158908
PG27,2026-04-01 08:45:0.00000000,10112.584461,-22344.584368,-9980.314708
PG28,2026-04-01 08:45:0.00000000,20051.090696,-7417.813982,15773.299048
PG29,2026-04-01 08:45:0.00000000,16075.493215,4579.095567,20633.498625
PG30,2026-04-01 08:45:0.00000000,-24681.599093,2238.475046,-9703.348901
PG31,2026-04-01 08:45:0.00000000,11517.221608,-12103.488694,20428.678353
PG32,2026-04-01 08:45:0.00000000,20318.493378,-15032.158,-7578.688691
PG01,2026-04-01 09:00:0.00000000,-16150.612268,-14619.990932,-15255.528326
PG02,2026-04-01 09:00:0.00000000,-5585.389486,-14924.724021,-20949.332504
PG03,2026-04-01 09:00:0.00000000,-12191.524955,-23103.260624,4929.727842
PG04,2026-04-01 09:00:0.00000000,-7593.404192,-13712.108071,21449.445919
PG05,2026-04-01 09:00:0.00000000,3847.270055,24348.761543,9665.056958
PG06,2026-04-01 09:00:0.00000000,-21868.7021,5689.364688,14147.968025
PG07,2026-04-01 09:00:0.00000000,-25584.724516,-6925.539726,4402.186727
PG08,2026-04-01 09:00:0.00000000,1515.017228,-21435.66265,-15484.515757
PG09,2026-04-01 09:00:0.00000000,-15505.843214,-3755.409207,21152.02369
PG10,2026-04-01 09:00:0.00000000,13757.135806,-4249.342011,-22056.785856
PG11,2026-04-01 09:00:0.00000000,-8979.999146,13280.203709,21215.601037
PG12,2026-04-01 09:00:0.00000000,9353.4797,24752.227904,2022.808662
PG13,2026-04-01 09:00:0.00000000,-10705.41913,21133.8703,-12003.146734
PG14,2026-04-01 09:00:0.00000000,-15951.369847,1240.924426,-21145.489537
PG15,2026-04-01 09:00:0.00000000,1573.572608,21487.876411,-16044.892111
PG16,2026-04-01 09:00:0.00000000,2684.365885,-22621.679499,12895.61348
PG17,2026-04-01 09:00:0.00000000,-20920.200111,9956.748479,-12853.686234
PG18,2026-04-01 09:00:0.00000000,26119.478352,5399.644627,1450.705765
PG19,2026-04-01 09:00:0.00000000,-20284.887485,15998.933398,-4860.921207
PG20,2026-04-01 09:00:0.00000000,-7479.042259,22871.316295,-11222.515599
PG21,2026-04-01 09:00:0.00000000,-4535.091642,20405.263017,16372.118868
PG22,2026-04-01 09:00:0.00000000,-13176.639642,8177.008704,-21267.240751
PG23,2026-04-01 09:00:0.00000000,16956.444458,9701.154462,-18045.814282
PG24,2026-04-01 09:00:0.00000000,10967.300877,14938.174499,-19686.904834
PG25,2026-04-01 09:00:0.00000000,16655.911933,16463.065548,12375.918553
PG26,2026-04-01 09:00:0.00000000,9403.063867,-14326.262458,19961.378915
PG27,2026-04-01 09:00:0.00000000,10938.925921,-22908.681921,-7357.225867
PG28,2026-04-01 09:00:0.00000000,21686.711189,-6979.016487,13670.38633
PG29,2026-04-01 09:00:0.00000000,14430.737254,6339.50946,21355.566266
PG30,2026-04-01 09:00:0.00000000,-25604.834807,1793.6847,-7138.591591
PG31,2026-04-01 09:00:0.00000000,13778.728665,-11542.247135,19367.379343
PG32,2026-04-01 09:00:0.00000000,19823.029474,-14069.864174,-10206.524668
PG01,2026-04-01 09:15:0.00000000,-14300.61446,-14441.963371,-17147.537504
PG02,2026-04-01 09:15:0.00000000,-3085.042512,-14885.113973,-21429.236669
PG03,2026-04-01 09:15:0.00000000,-12213.149239,-23548.301329,2052.383839
PG04,2026-04-01 09:15:0.00000000,-6038.430939,-15545.943299,20662.424859
PG05,2026-04-01 09:15:0.00000000,3126.751735,23285.462781,12177.880641
PG06,2026-04-01 09:15:0.00000000,-23301.775678,5351.907036,11799.170172
PG07,2026-04-01 09:15:0.00000000,-24979.583783,-7093.980276,7115.618886
PG08,2026-04-01 09:15:0.00000000,2635.907907,-22663.450827,-13376.53752
PG09,2026-04-01 09:15:0.00000000,-14124.873365,-5799.748695,21642.859373
PG10,2026-04-01 09:15:0.00000000,14743.122253,-1890.481391,-21778.566163
PG11,2026-04-01 09:15:0.00000000,-11307.107116,12832.984955,20352.318704
PG12,2026-04-01 09:15:0.00000000,9141.664005,24932.94101,-829.183653
PG13,2026-04-01 09:15:0.00000000,-11692.243215,21841.810684,-9470.504379
PG14,2026-04-01 09:15:0.00000000,-16822.436784,-999.042145,-20503.104267
PG15,2026-04-01 09:15:0.00000000,649.262724,22859.744094,-14010.036401
PG16,2026-04-01 09:15:0.00000000,3440.937596,-21106.745971,15076.899147
PG17,2026-04-01 09:15:0.00000000,-20019.419629,8569.812268,-15017.58854
PG18,2026-04-01 09:15:0.00000000,25775.493819,5556.791574,4287.565647
PG19,2026-04-01 09:15:0.00000000,-20019.078127,15271.943359,-7618.814008
PG20,2026-04-01 09:15:0.00000000,-8327.218416,23676.199337,-8688.316939
PG21,2026-04-01 09:15:0.00000000,-5426.741951,18638.729944,18118.287332
PG22,2026-04-01 09:15:0.00000000,-13980.128996,5792.030975,-21504.00351
PG23,2026-04-01 09:15:0.00000000,17682.742859,11522.687247,-16214.724388
PG24,2026-04-01 09:15:0.00000000,8762.26227,15023.593002,-20696.125318
PG25,2026-04-01 09:15:0.00000000,16994.516366,17767.737499,9973.656275
PG26,2026-04-01 09:15:0.00000000,10667.044197,-12290.491213,20698.182943
PG27,2026-04-01 09:15:0.00000000,11560.461865,-23265.920568,-4605.690831
PG28,2026-04-01 09:15:0.00000000,23092.774428,-6650.012284,11332.435542
PG29,2026-04-01 09:15:0.00000000,12838.944963,8230.470034,21709.432932
PG30,2026-04-01 09:15:0.00000000,-26254.214871,1429.32061,-4452.069421
PG31,2026-04-01 09:15:0.00000000,15923.199439,-11118.254928,17967.593878
PG32,2026-04-01 09:15:0.00000000,19207.21402,-12847.201754,-12654.752213
PG01,2026-04-01 09:30:0.00000000,-12247.869589,-14334.62104,-18745.503628
PG02,2026-04-01 09:30:0.00000000,-546.479204,-14975.811032,-21528.245364
PG03,2026-04-01 09:30:0.00000000,-12116.880495,-23695.862289,-860.124029
PG04,2026-04-01 09:30:0.00000000,-4645.899541,-17372.33357,19519.58915
PG05,2026-04-01 09:30:0.00000000,2212.444479,22024.127711,14478.799178
PG06,2026-04-01 09:30:0.00000000,-24475.702934,5117.636136,9249.604228
PG07,2026-04-01 09:30:0.00000000,-24091.527507,-7273.751683,9711.517068
PG08,2026-04-01 09:30:0.00000000,3571.421071,-23728.401878,-11035.452466
PG09,2026-04-01 09:30:0.00000000,-12834.599906,-7943.853653,21758.208736
PG10,2026-04-01 09:30:0.00000000,15835.702996,356.954698,-21117.353876
PG11,2026-04-01 09:30:0.00000000,-13538.546418,12520.102857,19139.802211
PG12,2026-04-01 09:30:0.00000000,8816.690437,24826.961862,-3666.946416
PG13,2026-04-01 09:30:0.00000000,-12445.104462,22380.091287,-6774.20841
PG14,2026-04-01 09:30:0.00000000,-17761.172278,-3107.137278,-19507.107114
PG15,2026-04-01 09:30:0.00000000,-114.149525,24058.248713,-11741.002349
PG16,2026-04-01 09:30:0.00000000,4361.219917,-19412.497341,16986.840552
PG17,2026-04-01 09:30:0.00000000,-19053.387043,6947.621994,-16919.865464
PG18,2026-04-01 09:30:0.00000000,25126.164539,5709.015218,7051.895049
PG19,2026-04-01 09:30:0.00000000,-19596.394374,14294.551037,-10241.779411
PG20,2026-04-01 09:30:0.00000000,-8975.570314,24273.261527,-6004.55979
PG21,2026-04-01 09:30:0.00000000,-6487.796977,16759.370872,19552.46386
PG22,2026-04-01 09:30:0.00000000,-14906.702737,3442.872958,-21359.469576
PG23,2026-04-01 09:30:0.00000000,18405.791509,13101.246311,-14106.305415
PG24,2026-04-01 09:30:0.00000000,6470.512665,15223.691415,-21367.553769
PG25,2026-04-01 09:30:0.00000000,17266.165042,18801.65122,7399.169114
PG26,2026-04-01 09:30:0.00000000,12055.254754,-10264.546899,21069.432701
PG27,2026-04-01 09:30:0.00000000,11997.262144,-23383.849672,-1773.339481
PG28,2026-04-01 09:30:0.00000000,24238.534741,-6402.85546,8799.645925
PG29,2026-04-01 09:30:0.00000000,11335.385374,10218.004751,21688.511926
PG30,2026-04-01 09:30:0.00000000,-26614.269808,1113.093366,-1689.815714
PG31,2026-04-01 09:30:0.00000000,17906.158419,-10819.550648,16254.99391
PG32,2026-04-01 09:30:0.00000000,18512.594988,-11366.892168,-14879.836961
PG01,2026-04-01 09:45:0.00000000,-10029.660617,-14323.433683,-20021.880756
PG02,2026-04-01 09:45:0.00000000,1979.027365,-15195.936828,-21242.727316
PG03,2026-04-01 09:45:0.00000000,-11866.473817,-23562.915252,-3757.960637
PG04,2026-04-01 09:45:0.00000000,-3429.686492,-19144.941434,18040.126304
PG05,2026-04-01 09:45:0.00000000,1093.028908,20606.964055,16527.413572
PG06,2026-04-01 09:45:0.00000000,-25364.087267,4953.728423,6542.637822
PG07,2026-04-01 09:45:0.00000000,-22937.397604,-7499.397957,12147.869759
PG08,2026-04-01 09:45:0.00000000,4332.989059,-24591.16183,-8501.256312
PG09,2026-04-01 09:45:0.00000000,-11662.102937,-10145.912509,21495.822249
PG10,2026-04-01 09:45:0.00000000,17003.89701,2451.112454,-20086.039362
PG11,2026-04-01 09:45:0.00000000,-15628.500866,12329.821872,17598.586911
PG12,2026-04-01 09:45:0.00000000,8346.902751,24454.104416,-6441.903905
PG13,2026-04-01 09:45:0.00000000,-12978.192638,22710.37453,-3960.401954
PG14,2026-04-01 09:45:0.00000000,-18736.651345,-5049.308746,-18175.569856
PG15,2026-04-01 09:45:0.00000000,-732.393189,25046.162516,-9274.651898
PG16,2026-04-01 09:45:0.00000000,5453.164064,-17584.050467,18590.929339
PG17,2026-04-01 09:45:0.00000000,-18063.212406,5105.058447,-18526.029255
PG18,2026-04-01 09:45:0.00000000,24181.533848,5893.870697,9696.932514
PG19,2026-04-01 09:45:0.00000000,-19056.619726,13062.540926,-12683.838431
PG20,2026-04-01 09:45:0.00000000,-9445.281769,24630.263909,-3217.52747
PG21,2026-04-01 09:45:0.00000000,-7716.337328,14813.741107,20650.065651
PG22,2026-04-01 09:45:0.00000000,-15935.50609,1175.787719,-20835.280626
PG23,2026-04-01 09:45:0.00000000,19083.965266,14420.232881,-11757.132418
PG24,2026-04-01 09:45:0.00000000,4134.977427,15544.326262,-21689.798014
PG25,2026-04-01 09:45:0.00000000,17433.206535,19564.289688,4697.544426
PG26,2026-04-01 09:45:0.00000000,13545.660325,-8290.947267,21069.656785
PG27,2026-04-01 09:45:0.00000000,12275.668478,-23236.33024,1090.258252
PG28,2026-04-01 09:45:0.00000000,25100.578546,-6204.982073,6115.563355
PG29,2026-04-01 09:45:0.00000000,9949.428195,12262.560446,21292.697043
PG30,2026-04-01 09:45:0.00000000,-26677.55267,810.558124,1101.11803
PG31,2026-04-01 09:45:0.00000000,19687.627845,-10626.961019,14260.535428
PG32,2026-04-01 09:45:0.00000000,17781.002456,-9640.75962,-16842.120343
PG01,2026-04-01 10:00:0.00000000,-7688.345246,-14427.385567,-20954.598111
PG02,2026-04-01 10:00:0.00000000,4440.625482,-15536.283601,-20576.168174
PG03,2026-04-01 10:00:0.00000000,-11430.372524,-23174.426576,-6591.774886
PG04,2026-04-01 10:00:0.00000000,-2395.31579,-20816.770744,16249.104887
PG05,2026-04-01 10:00:0.00000000,-234.309932,19079.301761,18287.673686
PG06,2026-04-01 10:00:0.00000000,-25948.651942,4823.513105,3724.305278
PG07,2026-04-01 10:00:0.00000000,-21541.102077,-7802.165082,14385.587028
PG08,2026-04-01 10:00:0.00000000,4939.110196,-25216.992555,-5817.720114
PG09,2026-04-01 10:00:0.00000000,-10627.229799,-12360.247569,20860.064243
PG10,2026-04-01 10:00:0.00000000,18210.886566,4356.896499,-18703.999825
PG11,2026-04-01 10:00:0.00000000,-17534.931987,12243.049959,15754.879457
PG12,2026-04-01 10:00:0.00000000,7705.524236,23841.38878,-9106.883335
PG13,2026-04-01 10:00:0.00000000,-13313.217094,22799.390517,-1077.647872
PG14,2026-04-01 10:00:0.00000000,-19713.517502,-6798.187901,-16532.221401
PG15,2026-04-01 10:00:0.00000000,-1227.466805,25790.987139,-6651.527392
PG16,2026-04-01 10:00:0.00000000,6716.325364,-15669.14116,19860.403097
PG17,2026-04-01 10:00:0.00000000,-17088.048584,3065.490754,-19806.57636
PG18,2026-04-01 10:00:0.00000000,22960.04271,6146.600372,12177.891402
PG19,2026-04-01 10:00:0.00000000,-18441.191125,11580.44501,-14902.543707
PG20,2026-04-01 10:00:0.00000000,-9763.683348,24721.268871,-375.199037
PG21,2026-04-01 10:00:0.00000000,-9102.169129,12848.435406,21392.319305
PG22,2026-04-01 10:00:0.00000000,-17038.567873,-967.077086,-19940.060005
PG23,2026-04-01 10:00:0.00000000,19674.620885,15471.974938,-9207.697261
PG24,2026-04-01 10:00:0.00000000,1799.429949,15983.97229,-21656.847675
PG25,2026-04-01 10:00:0.00000000,17459.844553,20063.5949,1915.591395
PG26,2026-04-01 10:00:0.00000000,15109.78808,-6408.042543,20700.077372
PG27,2026-04-01 10:00:0.00000000,12427.107553,-22804.735916,3934.498272
PG28,2026-04-01 10:00:0.00000000,25663.639002,-6020.648298,3326.333827
PG29,2026-04-01 10:00:0.00000000,8703.511573,14320.365103,20528.396642
PG30,2026-04-01 10:00:0.00000000,-26444.855338,486.627943,3873.43848
PG31,2026-04-01 10:00:0.00000000,21233.491922,-10515.041312,12019.825191
PG32,2026-04-01 10:00:0.00000000,17052.808241,-7689.48968,-18506.598941
PG01,2026-04-01 10:15:0.00000000,-5269.915397,-14658.157631,-21527.446232
